organization_identifier,organization_formal_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,monitoring_location_identifier,characteristic_name,subject_taxonomic_name,result_measure_value,result_measure_measure_unit_code,result_status_identifier,result_analytical_method_method_name,provider_name,monitoring_location_name,monitoring_location_type_name,huc_eight_digit_code,latitude_measure,longitude_measure
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-14,13:47:00,PDT,KLAMATHTRIBES_WQX-KL0010,Water Temperature,NA,18.6,deg C,Final,NA,STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-01,12:40:00,PDT,KLAMATHTRIBES_WQX-KL0007,Nitrogen,NA,542,ug/L,Final,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",STORET,UPPER KLAMATH LAKE AT SHOAL WATER BAY,Lake,18010203,42.40725,-121.963083
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-12,10:28:00,PDT,KLAMATHTRIBES_WQX-KL0003,Water Temperature,NA,21.91,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-11-30,13:15:00,PDT,KLAMATHTRIBES_WQX-SR0150,Nitrite,NA,NA,NA,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,SOUTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.43941,-121.09544
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-29,10:22:00,PDT,KLAMATHTRIBES_WQX-KL0003,Nitrite,NA,0.5,ug/L,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-17,10:00:00,PDT,KLAMATHTRIBES_WQX-SR0060,Gage Height,NA,3,ft,Final,NA,STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-02-24,14:12:00,PDT,KLAMATHTRIBES_WQX-SR0090,"Total Phosphorus, mixed forms",NA,40,ug/L,Final,Phosphorus by Colorimetry,STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-29,14:53:00,PDT,KLAMATHTRIBES_WQX-KL0010,Pheophytin a,NA,2.22,ug/L,Final,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-06,11:57:00,PDT,KLAMATHTRIBES_WQX-SR0140,Nitrite,NA,NA,NA,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,NORTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.456306,-121.111667
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-14,14:16:00,PDT,KLAMATHTRIBES_WQX-KL0009,Nitrogen,NA,580,ug/L,Final,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",STORET,UPPER KLAMATH LAKE AT COON POINT,Lake,18010203,42.435722,-122.028194
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-23,12:12:00,PDT,KLAMATHTRIBES_WQX-SR0140,Nitrogen,NA,157,ug/L,Final,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",STORET,NORTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.456306,-121.111667
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-02-08,13:00:00,PDT,KLAMATHTRIBES_WQX-SR0090,pH,NA,8.17,count,Final,NA,STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-19,14:42:00,PDT,KLAMATHTRIBES_WQX-KL0011,Dissolved oxygen saturation,NA,109.623781902239,%,Final,NA,STORET,AGENCY LAKE NORTH,Lake,18010203,42.560556,-121.947444
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-10-06,14:09:00,PDT,KLAMATHTRIBES_WQX-KL0009,"Light, photosynthetic active radiation (PAR)",NA,3.78,uE/m2/sec,Final,NA,STORET,UPPER KLAMATH LAKE AT COON POINT,Lake,18010203,42.435722,-122.028194
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-20,14:25:00,PDT,KLAMATHTRIBES_WQX-SR0070,"Total Phosphorus, mixed forms",NA,21,ug/L,Final,Phosphorus by Colorimetry,STORET,SYCAN RIVER AT DREWS ROAD,River/Stream,18010202,42.48522,-121.27843
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-27,11:20:00,PDT,KLAMATHTRIBES_WQX-KL0003,Dissolved oxygen saturation,NA,115.118505836141,%,Final,NA,STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-07,14:55:00,PDT,KLAMATHTRIBES_WQX-KL0011,Ammonia-nitrogen,NA,23,ug/L,Final,"Nitrogen, ammonia, dissolved, low ionic-strength, colorimetric, ASF",STORET,AGENCY LAKE NORTH,Lake,18010203,42.560556,-121.947444
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-10-06,12:35:00,PDT,KLAMATHTRIBES_WQX-KL0006,pH,NA,8.09,count,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-15,12:48:00,PDT,KLAMATHTRIBES_WQX-SR0140,Gage Height,NA,0.92,ft,Final,NA,STORET,NORTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.456306,-121.111667
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-31,10:35:00,PDT,KLAMATHTRIBES_WQX-SR0040,Nitrate + Nitrite,NA,13,ug/L,Final,"Nitrate Plus Nitrite in Water by Enzymatic Reduction, Low Level, Auto Analyzer",STORET,NORTH FORK SPRAGUE RIVER AT FS 3411 ROAD,River/Stream,18010202,42.49672,-121.005556
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-09,13:26:00,PDT,KLAMATHTRIBES_WQX-KL0007,Silica,NA,32900,ug/L,Final,"Silica, Colorimetric, Dissolved",STORET,UPPER KLAMATH LAKE AT SHOAL WATER BAY,Lake,18010203,42.40725,-121.963083
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-11-30,15:30:00,PDT,KLAMATHTRIBES_WQX-SR0090,Water Temperature,NA,-0.04,deg C,Final,NA,STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-09,14:50:00,PDT,KLAMATHTRIBES_WQX-KL0010,Nitrate + Nitrite,NA,4,ug/L,Final,"Nitrate Plus Nitrite in Water by Enzymatic Reduction, Low Level, Auto Analyzer",STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-23,15:35:00,PDT,KLAMATHTRIBES_WQX-KL0009,Water Temperature,NA,19.71,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT COON POINT,Lake,18010203,42.435722,-122.028194
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-11,13:40:00,PDT,KLAMATHTRIBES_WQX-SR0080,Nitrite,NA,NA,NA,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,SPRAGUE RIVER AT LONE PINE,River/Stream,18010202,42.5505,-121.617611
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-23,13:40:00,PDT,KLAMATHTRIBES_WQX-KL0006,Chlorophyll a,NA,151.239481597614,ug/L,Final,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-19,10:50:00,PDT,KLAMATHTRIBES_WQX-KL0003,Nitrate + Nitrite,NA,11,ug/L,Final,"Nitrate Plus Nitrite in Water by Enzymatic Reduction, Low Level, Auto Analyzer",STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-29,11:43:00,PDT,KLAMATHTRIBES_WQX-KL0005,"Total Phosphorus, mixed forms",NA,5,ug/L,Final,Phosphorus by Colorimetry,STORET,UPPER KLAMATH LAKE AT MID-LAKE,Lake,18010203,42.369083,-121.848694
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-27,14:10:00,PDT,KLAMATHTRIBES_WQX-KL0008,Nitrite,NA,4,ug/L,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-05-03,13:00:00,PDT,KLAMATHTRIBES_WQX-KL0007,Water Temperature,NA,9.21,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT SHOAL WATER BAY,Lake,18010203,42.40725,-121.963083
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-07,09:12:00,PDT,KLAMATHTRIBES_WQX-SR0060,Nitrite,NA,NA,NA,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-22,10:25:00,PDT,KLAMATHTRIBES_WQX-SR0060,Phosphorus,NA,53,ug/L,Final,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-11,15:00:00,PDT,KLAMATHTRIBES_WQX-SR0090,Conductivity,NA,101,mS/cm,Final,NA,STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-07-27,10:15:00,PDT,KLAMATHTRIBES_WQX-KL0002,pH,NA,9.96,count,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-05-03,09:57:00,PDT,KLAMATHTRIBES_WQX-KL0002,"Light, photosynthetic active radiation (PAR)",NA,0.08,uE/m2/sec,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-05-18,09:50:00,PDT,KLAMATHTRIBES_WQX-KL0002,Water Temperature,NA,13.8,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-11-03,14:30:00,PDT,KLAMATHTRIBES_WQX-SR0070,Conductivity,NA,120,mS/cm,Final,NA,STORET,SYCAN RIVER AT DREWS ROAD,River/Stream,18010202,42.48522,-121.27843
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-14,12:18:00,PDT,KLAMATHTRIBES_WQX-KL0007,pH,NA,8.7,count,Final,NA,STORET,UPPER KLAMATH LAKE AT SHOAL WATER BAY,Lake,18010203,42.40725,-121.963083
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-09,12:31:00,PDT,KLAMATHTRIBES_WQX-KL0006,Water Temperature,NA,24.25,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-02-09,11:52:00,PDT,KLAMATHTRIBES_WQX-SR0140,"Total Phosphorus, mixed forms",NA,43,ug/L,Final,Phosphorus by Colorimetry,STORET,NORTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.456306,-121.111667
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-01-13,10:11:00,PDT,KLAMATHTRIBES_WQX-SR0050,Nitrogen,NA,125,ug/L,Final,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",STORET,SOUTH FORK SPRAGUE RIVER AT PICNIC AREA,River/Stream,18010202,42.376056,-120.969444
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-01,13:02:00,PDT,KLAMATHTRIBES_WQX-KL0008,Conductivity,NA,113,mS/cm,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-26,00:15:00,PDT,KLAMATHTRIBES_WQX-SR0070,"Total Phosphorus, mixed forms",NA,16,ug/L,Final,Phosphorus by Colorimetry,STORET,SYCAN RIVER AT DREWS ROAD,River/Stream,18010202,42.48522,-121.27843
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-09,11:55:00,PDT,KLAMATHTRIBES_WQX-KL0005,Nitrogen,NA,1980,ug/L,Final,"Nitrogen and Phosphorus, Dissolved, in water by Alkaline Persulfate Digestion",STORET,UPPER KLAMATH LAKE AT MID-LAKE,Lake,18010203,42.369083,-121.848694
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-07,11:04:00,PDT,KLAMATHTRIBES_WQX-KL0003,Nitrite,NA,0.5,ug/L,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-29,14:53:00,PDT,KLAMATHTRIBES_WQX-KL0010,Water Temperature,NA,21.68,deg C,Final,NA,STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-20,08:40:00,PDT,KLAMATHTRIBES_WQX-SR0060,pH,NA,7.77,count,Final,NA,STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-07,09:12:00,PDT,KLAMATHTRIBES_WQX-SR0060,Ammonia-nitrogen,NA,7,ug/L,Final,"Nitrogen, ammonia, dissolved, low ionic-strength, colorimetric, ASF",STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-10,12:00:00,PDT,KLAMATHTRIBES_WQX-SR0040,Ammonia-nitrogen,NA,NA,NA,Final,"Nitrogen, ammonia, dissolved, low ionic-strength, colorimetric, ASF",STORET,NORTH FORK SPRAGUE RIVER AT FS 3411 ROAD,River/Stream,18010202,42.49672,-121.005556
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-10-20,13:55:00,PDT,KLAMATHTRIBES_WQX-KL0009,Water Temperature,NA,11.76,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT COON POINT,Lake,18010203,42.435722,-122.028194
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-07,12:00:00,PDT,KLAMATHTRIBES_WQX-KL0005,Dissolved oxygen saturation,NA,198.009368058253,%,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE,Lake,18010203,42.369083,-121.848694
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-22,13:50:00,PDT,KLAMATHTRIBES_WQX-SR0080,Dissolved oxygen (DO),NA,10.37,mg/L,Final,NA,STORET,SPRAGUE RIVER AT LONE PINE,River/Stream,18010202,42.5505,-121.617611
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-12-16,09:30:00,PDT,KLAMATHTRIBES_WQX-SR0070,Water Temperature,NA,0.17,deg C,Final,NA,STORET,SYCAN RIVER AT DREWS ROAD,River/Stream,18010202,42.48522,-121.27843
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-12-13,09:00:00,PDT,KLAMATHTRIBES_WQX-SR0060,Phosphorus,NA,68,ug/L,Final,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-08-09,12:31:00,PDT,KLAMATHTRIBES_WQX-KL0006,Chlorophyll a,NA,95.6239396058035,ug/L,Final,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-03,09:20:00,PDT,KLAMATHTRIBES_WQX-SR0050,Nitrate + Nitrite,NA,16,ug/L,Final,"Nitrate Plus Nitrite in Water by Enzymatic Reduction, Low Level, Auto Analyzer",STORET,SOUTH FORK SPRAGUE RIVER AT PICNIC AREA,River/Stream,18010202,42.376056,-120.969444
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-19,10:00:00,PDT,KLAMATHTRIBES_WQX-KL0002,Nitrite,NA,2,ug/L,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-21,13:55:00,PDT,KLAMATHTRIBES_WQX-KL0010,Silica,NA,41200,ug/L,Final,"Silica, Colorimetric, Dissolved",STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-19,10:50:00,PDT,KLAMATHTRIBES_WQX-KL0003,Phosphorus,NA,62,ug/L,Final,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-21,11:05:00,PDT,KLAMATHTRIBES_WQX-KL0004,Pheophytin a,NA,20.1,ug/L,Final,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,UPPER KLAMATH LAKE AT WOCUS BAY,Lake,18010203,42.32689,-121.919922
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-01,14:22:00,PDT,KLAMATHTRIBES_WQX-KL0011,Dissolved oxygen saturation,NA,103.404066104895,%,Final,NA,STORET,AGENCY LAKE NORTH,Lake,18010203,42.560556,-121.947444
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-06-29,11:43:00,PDT,KLAMATHTRIBES_WQX-KL0005,Nitrite,NA,0.5,ug/L,Final,"Nitrogen, nitrite, dissolved, colorimetric, ASF, low ionic-strength",STORET,UPPER KLAMATH LAKE AT MID-LAKE,Lake,18010203,42.369083,-121.848694
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-02-24,14:12:00,PDT,KLAMATHTRIBES_WQX-SR0090,Flow,NA,311.41,cfs,Final,NA,STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-04-07,11:42:00,PDT,KLAMATHTRIBES_WQX-SR0150,Gage Height,NA,1.34,ft,Final,NA,STORET,SOUTH FORK SPRAGUE RIVER AT IVORY PINE ROAD,River/Stream,18010202,42.43941,-121.09544
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-09-21,13:25:00,PDT,KLAMATHTRIBES_WQX-KL0009,"Light, photosynthetic active radiation (PAR)",NA,10.03,uE/m2/sec,Final,NA,STORET,UPPER KLAMATH LAKE AT COON POINT,Lake,18010203,42.435722,-122.028194
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-11,13:40:00,PDT,KLAMATHTRIBES_WQX-SR0080,Water Temperature,NA,4.55,deg C,Final,NA,STORET,SPRAGUE RIVER AT LONE PINE,River/Stream,18010202,42.5505,-121.617611
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-03-22,15:15:00,PDT,KLAMATHTRIBES_WQX-SR0090,Ammonia-nitrogen,NA,11,ug/L,Final,"Nitrogen, ammonia, dissolved, low ionic-strength, colorimetric, ASF",STORET,SPRAGUE RIVER AT CHILOQUIN RIDGE ROAD,River/Stream,18010202,42.584639,-121.841861
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),2010-05-05,10:10:00,PDT,KLAMATHTRIBES_WQX-SR0060,Silica,NA,30000,ug/L,Final,"Silica, Colorimetric, Dissolved",STORET,SPRAGUE RIVER AT GODOWA ROAD,River/Stream,18010202,42.460389,-121.269861
