organization_identifier,organization_formal_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,monitoring_location_identifier,characteristic_name,subject_taxonomic_name,result_measure_value,result_measure_measure_unit_code,result_status_identifier,result_analytical_method_method_name,provider_name,monitoring_location_name,monitoring_location_type_name,huc_eight_digit_code,latitude_measure,longitude_measure
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-29,12:49:00,PDT,KLAMATHTRIBES_WQX-KL0006,pH,NA,9.87,count,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-11,12:55:00,PDT,KLAMATHTRIBES_WQX-PB,Dissolved oxygen (DO),NA,9.52,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-09,12:13:00,PDT,KLAMATHTRIBES_WQX-PB,Dissolved oxygen saturation,NA,114.324940633329,%,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-11-27,11:39:00,PDT,KLAMATHTRIBES_WQX-KL0006,pH,NA,7.76,count,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-10-17,14:18:00,PDT,KLAMATHTRIBES_WQX-KL0010,Phosphorus,NA,248,ug/L,Final,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-01-18,10:45:00,PDT,KLAMATHTRIBES_WQX-KL0004,Water Temperature,NA,1.3,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT WOCUS BAY,Lake,18010203,42.32689,-121.919922
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-08-14,12:32:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen (DO),NA,7.76,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-09-11,NA,NA,KLAMATHTRIBES_WQX-KL0006,Conductivity,NA,108,mS/cm,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-29,12:49:00,PDT,KLAMATHTRIBES_WQX-KL0006,"Depth, Secchi disk depth",NA,0.4,m,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-01-18,13:44:00,PDT,KLAMATHTRIBES_WQX-KL0008,Chlorophyll a,NA,10.915,ug/L,Final,10200 H ~ Chlorophyll a-b-c Determination,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-08-08,11:27:00,PDT,KLAMATHTRIBES_WQX-KL0008,pH,NA,9.41,count,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-09-18,12:40:00,PDT,KLAMATHTRIBES_WQX-KL0008,pH,NA,9.33,count,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-10-23,11:48:00,PDT,KLAMATHTRIBES_WQX-PB,Water Temperature,NA,7.5,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-11-27,12:32:00,PDT,KLAMATHTRIBES_WQX-PB,pH,NA,7.93,count,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-11,10:30:00,PDT,KLAMATHTRIBES_WQX-KL0006,pH,NA,8.65,count,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-01-18,10:45:00,PDT,KLAMATHTRIBES_WQX-KL0004,Dissolved oxygen saturation,NA,82.2360701451231,%,Final,NA,STORET,UPPER KLAMATH LAKE AT WOCUS BAY,Lake,18010203,42.32689,-121.919922
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-22,12:00:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen (DO),NA,7.6,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-31,09:43:00,PDT,KLAMATHTRIBES_WQX-KL0008,pH,NA,9.42,count,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-10-09,15:39:00,PDT,KLAMATHTRIBES_WQX-WS,Dissolved oxygen saturation,NA,99.3176256496968,%,Final,NA,STORET,WEATHER STATION,Lake,18010203,42.53142778,-121.93111111
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-08-08,11:27:00,PDT,KLAMATHTRIBES_WQX-KL0008,Pheophytin a,NA,23.4959999999999,ug/L,Final,10200 H ~ Chlorophyll a-b-c Determination,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-11-27,12:16:00,PDT,KLAMATHTRIBES_WQX-KL0008,Chlorophyll a,NA,1.416,ug/L,Final,10200 H ~ Chlorophyll a-b-c Determination,STORET,UPPER KLAMATH LAKE AT MID-LAKE NORTH,Lake,18010203,42.441361,-121.998833
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-31,10:10:00,PDT,KLAMATHTRIBES_WQX-KL0007,"Total Phosphorus, mixed forms",NA,43,ug/L,Final,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,STORET,UPPER KLAMATH LAKE AT SHOAL WATER BAY,Lake,18010203,42.40725,-121.963083
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-03-16,08:35:00,PDT,KLAMATHTRIBES_WQX-KL0002,Water Temperature,NA,5.2,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-11,10:30:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen (DO),NA,7.83,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-01-18,14:20:00,PDT,KLAMATHTRIBES_WQX-PB,Dissolved oxygen (DO),NA,10.5,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-05-16,11:29:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen (DO),NA,8.2,mg/L,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-31,10:36:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen saturation,NA,75.8606655430519,%,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-18,12:36:00,PDT,KLAMATHTRIBES_WQX-PB,"Total Phosphorus, mixed forms",NA,62.5,ug/L,Final,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-06-22,12:00:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen saturation,NA,131.299870121486,%,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-18,08:30:00,PDT,KLAMATHTRIBES_WQX-KL0003,pH,NA,9.39,count,Final,NA,STORET,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,Lake,18010203,42.308389,-121.856222
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-10-09,11:35:00,PDT,KLAMATHTRIBES_WQX-KL0002,Chlorophyll a,NA,82.128,ug/L,Final,10200 H ~ Chlorophyll a-b-c Determination,STORET,UPPER KLAMATH LAKE AT PELICAN MARINA,Lake,18010203,42.241722,-121.822306
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-08-08,11:03:00,PDT,KLAMATHTRIBES_WQX-PB,Water Temperature,NA,19.7,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT PELICAN BAY,Lake,18010203,42.456222,-122.070778
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-10-09,13:22:00,PDT,KLAMATHTRIBES_WQX-KL0006,Water Temperature,NA,11.4,deg C,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-11-27,11:39:00,PDT,KLAMATHTRIBES_WQX-KL0006,"Depth, Secchi disk depth",NA,0.8,m,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-09-18,14:03:00,PDT,KLAMATHTRIBES_WQX-WS,Ammonia-nitrogen,NA,18.5,ug/L,Final,4500 NH3 H ~ Ammonia by Flow Injection Analysis,STORET,WEATHER STATION,Lake,18010203,42.53142778,-121.93111111
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-09-04,11:41:00,PDT,KLAMATHTRIBES_WQX-KL0004,Nitrogen,NA,6480.7,ug/L,Final,4500 N C ~ Persufate Method for Total Nitrogen,STORET,UPPER KLAMATH LAKE AT WOCUS BAY,Lake,18010203,42.32689,-121.919922
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-18,10:45:00,PDT,KLAMATHTRIBES_WQX-KL0006,Dissolved oxygen saturation,NA,51.3222785993866,%,Final,NA,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-18,09:41:00,PDT,KLAMATHTRIBES_WQX-KL0005,pH,NA,9.2,count,Final,NA,STORET,UPPER KLAMATH LAKE AT MID-LAKE,Lake,18010203,42.369083,-121.848694
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-18,14:11:00,PDT,KLAMATHTRIBES_WQX-WS,pH,NA,10.1,count,Final,NA,STORET,WEATHER STATION,Lake,18010203,42.53142778,-121.93111111
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-11-27,12:57:00,PDT,KLAMATHTRIBES_WQX-KL0010,"Total Phosphorus, mixed forms",NA,13.45,ug/L,Final,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,STORET,AGENCY LAKE SOUTH,Lake,18010203,42.523583,-121.984278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-31,08:14:00,PDT,KLAMATHTRIBES_WQX-WS,pH,NA,9.1,count,Final,NA,STORET,WEATHER STATION,Lake,18010203,42.53142778,-121.93111111
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-07-26,11:40:00,PDT,KLAMATHTRIBES_WQX-KL0006,Phosphorus,NA,215,ug/L,Final,4500 P F ~ Phosphorus in Water by Colorimetry Automated Ascorbic Acid Method,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
KLAMATHTRIBES_WQX,Klamath Tribes (Tribal),1990-09-11,NA,NA,KLAMATHTRIBES_WQX-KL0006,Pheophytin a,NA,30.132,ug/L,Final,10200 H ~ Chlorophyll a-b-c Determination,STORET,UPPER KLAMATH LAKE AT EAGLE RIDGE,Lake,18010203,42.422083,-121.943278
